ID,Tipo,SKU,GTIN,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Marcas
93,simple,SKU-0093,,WINSTON RED 100S,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto WINSTON RED 100S de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,3.91,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,93,
94,simple,SKU-0094,,CARTON WINSTON RED 1OO,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON WINSTON RED 1OO de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,38.5,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,94,
95,simple,SKU-0095,,WINSTON 29,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto WINSTON 29 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,5.3,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,95,
96,simple,SKU-0096,,CARTON WINSTON 29,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON WINSTON 29 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,41.78,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,96,
97,simple,SKU-0097,,WINSTON RED 24,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto WINSTON RED 24 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.54,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,97,
98,simple,SKU-0098,,CARTON WINSTON RED 24,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON WINSTON RED 24 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,35.97,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,98,
99,simple,SKU-0099,,WINSTON SOFT (PAPEL),1,0,visible,Producto de la categoría MUEBLE TABACO,Producto WINSTON SOFT (PAPEL) de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.04,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,99,
100,simple,SKU-0100,,CARTON WINSTON SOFT,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON WINSTON SOFT de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,39.76,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,100,
101,simple,SKU-0101,,WINSTON XS PLUS GOLD,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto WINSTON XS PLUS GOLD de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,4.17,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,101,
102,simple,SKU-0102,,CARTON WINSTON XS PLUS GOLD,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON WINSTON XS PLUS GOLD de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,41.02,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,102,
103,simple,SKU-0103,,LUCKY STRIKE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto LUCKY STRIKE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,103,
104,simple,SKU-0104,,CARTON LUCKY STRIKE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON LUCKY STRIKE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,104,
105,simple,SKU-0105,,LUCKY STRIKE ECLIPSE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto LUCKY STRIKE ECLIPSE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,105,
106,simple,SKU-0106,,CARTON LUCKY ECLIPSE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON LUCKY ECLIPSE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,106,
107,simple,SKU-0107,,LUCKY STRIKE NATURAL,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto LUCKY STRIKE NATURAL de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,107,
108,simple,SKU-0108,,CARTON LUCKY STRIKE NATURAL,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON LUCKY STRIKE NATURAL de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,108,
109,simple,SKU-0109,,ROTHMANS LONDON RICH,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto ROTHMANS LONDON RICH de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,109,
110,simple,SKU-0110,,CARTON ROTHMANS LONDON RICH,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON ROTHMANS LONDON RICH de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,35.34,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,110,
111,simple,SKU-0111,,ROTHMANS LONDON SELECT,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto ROTHMANS LONDON SELECT de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,111,
112,simple,SKU-0112,,CARTON ROTHMANS LONDON SELECT,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON ROTHMANS LONDON SELECT de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,112,
113,simple,SKU-0113,,NEO TERRACOTA,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto NEO TERRACOTA de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.52,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,113,
114,simple,SKU-0114,,CARTON NEO TERRACOTA,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON NEO TERRACOTA de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,114,
115,simple,SKU-0115,,NEO CLASSIC,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto NEO CLASSIC de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.52,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,115,
116,simple,SKU-0116,,CARTON NEO CLASSIC,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON NEO CLASSIC de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,116,
117,simple,SKU-0117,,NEO ARTIC,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto NEO ARTIC de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.52,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,117,
118,simple,SKU-0118,,CARTON NEO ARTIC,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON NEO ARTIC de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,118,
119,simple,SKU-0119,,NEO RED CLICK,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto NEO RED CLICK de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.52,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,119,
120,simple,SKU-0120,,CARTON RED CLICK,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON RED CLICK de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,120,
121,simple,SKU-0121,,NEO SCARLET GREEN MIX,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto NEO SCARLET GREEN MIX de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.52,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,121,
122,simple,SKU-0122,,CARTON SCARLET GREEN MIX,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON SCARLET GREEN MIX de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,122,
123,simple,SKU-0123,,FORTUNA RED LINE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto FORTUNA RED LINE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,123,
124,simple,SKU-0124,,CARTON FORTUNA RED LINE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON FORTUNA RED LINE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,124,
125,simple,SKU-0125,,FORTUNA RED LINE 24,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto FORTUNA RED LINE 24 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,125,
126,simple,SKU-0126,,CARTON FORTUNA RED LINE 24,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON FORTUNA RED LINE 24 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,126,
127,simple,SKU-0127,,FORTUNA RED LINE 29,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto FORTUNA RED LINE 29 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,127,
128,simple,SKU-0128,,CARTON FORTUNA RED LINE 29,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON FORTUNA RED LINE 29 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,128,
129,simple,SKU-0129,,FORTUNA RED LINE XL,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto FORTUNA RED LINE XL de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,129,
130,simple,SKU-0130,,CARTON FORTUNA RED LINE XL,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON FORTUNA RED LINE XL de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,37.86,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,130,
131,simple,SKU-0131,,NEWS & CO ROUGE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto NEWS & CO ROUGE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,131,
132,simple,SKU-0132,,CARTON NEWS & CO ROUGE,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON NEWS & CO ROUGE de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,132,
133,simple,SKU-0133,,NEWS DUO AIR,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto NEWS DUO AIR de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,133,
134,simple,SKU-0134,,CARTON NEWS DUO AIR,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON NEWS DUO AIR de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,134,
135,simple,SKU-0135,,NEWS RED 24,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto NEWS RED 24 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,135,
136,simple,SKU-0136,,CARTON NEWS RED 24,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON NEWS RED 24 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,136,
137,simple,SKU-0137,,NEWS RED 29,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto NEWS RED 29 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,137,
138,simple,SKU-0138,,CARTON NEWS RED 29,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON NEWS RED 29 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,138,
139,simple,SKU-0139,,PARAMOUNT,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto PARAMOUNT de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,139,
140,simple,SKU-0140,,CARTON PARAMOUNT,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON PARAMOUNT de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,140,
141,simple,SKU-0141,,PARAMOUNT 25,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto PARAMOUNT 25 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,141,
142,simple,SKU-0142,,CARTON PARAMOUNT 25,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON PARAMOUNT 25 de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,142,
143,simple,SKU-0143,,CLEVER,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CLEVER de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,143,
144,simple,SKU-0144,,CARTON CLEVER,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON CLEVER de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,144,
145,simple,SKU-0145,,DESERT GOLD,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto DESERT GOLD de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.52,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,145,
146,simple,SKU-0146,,CARTON DESERT FOLD,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON DESERT FOLD de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,146,
147,simple,SKU-0147,,ESSENTIAL,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto ESSENTIAL de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.52,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,147,
148,simple,SKU-0148,,CARTON ESSENTIAL,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON ESSENTIAL de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,148,
149,simple,SKU-0149,,HERENCIA PALMERA,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto HERENCIA PALMERA de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,149,
150,simple,SKU-0150,,CARTON HERENCIA PALMERA,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON HERENCIA PALMERA de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,21.46,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,150,
151,simple,SKU-0151,,MECANICOS,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto MECANICOS de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,151,
152,simple,SKU-0152,,CARTON MECANICOS,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON MECANICOS de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,152,
153,simple,SKU-0153,,AUSTIN,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto AUSTIN de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.52,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,153,
154,simple,SKU-0154,,CARTON AUSTIN,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON AUSTIN de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,154,
155,simple,SKU-0155,,PICADURA AMERICAN SPIRIT BLUE 30G(5UDS),1,0,visible,Producto de la categoría MUEBLE TABACO,Producto PICADURA AMERICAN SPIRIT BLUE 30G(5UDS) de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,155,
156,simple,SKU-0156,,PICADURA MANITOU GOLD 30G(5UDS),1,0,visible,Producto de la categoría MUEBLE TABACO,Producto PICADURA MANITOU GOLD 30G(5UDS) de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,156,
157,simple,SKU-0157,,PICADURA MANITOU ORGANICO 30G(5UDS),1,0,visible,Producto de la categoría MUEBLE TABACO,Producto PICADURA MANITOU ORGANICO 30G(5UDS) de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,157,
158,simple,SKU-0158,,PICADURA MANITOU PINK 30G(5UDS),1,0,visible,Producto de la categoría MUEBLE TABACO,Producto PICADURA MANITOU PINK 30G(5UDS) de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,158,
159,simple,SKU-0159,,AMERICAN SPIRIT,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto AMERICAN SPIRIT de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,159,
160,simple,SKU-0160,,"1,69 BLUE",1,0,visible,Producto de la categoría MUEBLE TABACO,"Producto 1,69 BLUE de la categoría MUEBLE TABACO",,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,160,
161,simple,SKU-0161,,"CARTON 1,69 BLUE",1,0,visible,Producto de la categoría MUEBLE TABACO,"Producto CARTON 1,69 BLUE de la categoría MUEBLE TABACO",,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,161,
162,simple,SKU-0162,,"1,69 BLANCO 20",1,0,visible,Producto de la categoría MUEBLE TABACO,"Producto 1,69 BLANCO 20 de la categoría MUEBLE TABACO",,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,162,
163,simple,SKU-0163,,"CARTON 1,69 BLANCO 20",1,0,visible,Producto de la categoría MUEBLE TABACO,"Producto CARTON 1,69 BLANCO 20 de la categoría MUEBLE TABACO",,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,163,
164,simple,SKU-0164,,"1,69 BLANCO 25",1,0,visible,Producto de la categoría MUEBLE TABACO,"Producto 1,69 BLANCO 25 de la categoría MUEBLE TABACO",,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,164,
165,simple,SKU-0165,,"CARTON 1,69 BLANCO 25",1,0,visible,Producto de la categoría MUEBLE TABACO,"Producto CARTON 1,69 BLANCO 25 de la categoría MUEBLE TABACO",,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,165,
166,simple,SKU-0166,,"1,69 ROJO 20",1,0,visible,Producto de la categoría MUEBLE TABACO,"Producto 1,69 ROJO 20 de la categoría MUEBLE TABACO",,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,166,
167,simple,SKU-0167,,"CARTON 1,69 ROJO 20",1,0,visible,Producto de la categoría MUEBLE TABACO,"Producto CARTON 1,69 ROJO 20 de la categoría MUEBLE TABACO",,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,167,
168,simple,SKU-0168,,"1,69 ROJO 25",1,0,visible,Producto de la categoría MUEBLE TABACO,"Producto 1,69 ROJO 25 de la categoría MUEBLE TABACO",,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,168,
169,simple,SKU-0169,,"CARTON 1,69 ROJO 25",1,0,visible,Producto de la categoría MUEBLE TABACO,"Producto CARTON 1,69 ROJO 25 de la categoría MUEBLE TABACO",,,taxable,standard,1,100,5,0,0,,,,,1,,,0.0,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,169,
170,simple,SKU-0170,,FILTROS LARGOS,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto FILTROS LARGOS de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.89,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,170,
171,simple,SKU-0171,,FILTROS CORTOS,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto FILTROS CORTOS de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.39,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,171,
172,simple,SKU-0172,,PIEDRAS MECHERO,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto PIEDRAS MECHERO de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.26,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,172,
173,simple,SKU-0173,,BOQUILLAS TABACO TARGARD,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto BOQUILLAS TABACO TARGARD de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.64,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,173,
174,simple,SKU-0174,,CARTON PATRIA NEGRO,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON PATRIA NEGRO de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,22.21,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,174,
175,simple,SKU-0175,,PATRIA NEGRO,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto PATRIA NEGRO de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.27,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,175,
176,simple,SKU-0176,,CARTON PATRIA ROJO,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto CARTON PATRIA ROJO de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,27.26,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,176,
177,simple,SKU-0177,,PATRIA ROJO,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto PATRIA ROJO de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,2.78,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,177,
178,simple,SKU-0178,,SMOKING ROJO SIN FILTRO,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto SMOKING ROJO SIN FILTRO de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.26,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,178,
179,simple,SKU-0179,,SMOKING ROJO CON FILTRO,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto SMOKING ROJO CON FILTRO de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.64,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,179,
180,simple,SKU-0180,,SMOKING NEGRO SIN FILTRO,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto SMOKING NEGRO SIN FILTRO de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.26,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,180,
181,simple,SKU-0181,,SMOKING NEGRO CON FILTRO,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto SMOKING NEGRO CON FILTRO de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.64,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,181,
182,simple,SKU-0182,,SMOKING MARRON SIN FILTRO,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto SMOKING MARRON SIN FILTRO de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.26,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,182,
183,simple,SKU-0183,,SMOKING MARRON CON FILTRO,1,0,visible,Producto de la categoría MUEBLE TABACO,Producto SMOKING MARRON CON FILTRO de la categoría MUEBLE TABACO,,,taxable,standard,1,100,5,0,0,,,,,1,,,1.64,MUEBLE TABACO,mueble-tabaco,,,,,,,,,,,183,
